timestamp,event_type,estimated_attendance,crowd_density,temperature,humidity,day_of_week,hour_of_day,is_weekend,is_holiday,crowd_flow_in,crowd_flow_out,net_flow,density_category
2024-01-06 18:57:06.917978,political_rally,4571.614258556171,0.7816748630338585,29.030468236596903,71.26706423750957,5,19,True,False,0.0,-0.0,0.0,Very High
2024-01-06 19:00:00.000000,political_rally,4102.0,0.8846149778007634,27.230740492671,74.70091842808483,5,19,True,False,0.0,-0.0,0.0,Very High
2024-01-06 19:06:43.167863,political_rally,7394.363646470085,0.29342703728330916,16.832455503411342,60.79706050743725,5,19,True,False,5332.976922026169,0.0,2845.837361709584,Medium
2024-01-06 19:09:32.150219,political_rally,11108.782545487624,0.09619184588246127,22.68683342462246,43.647362716918906,5,19,True,False,2659.0283353481104,0.0,533.3722736531244,Low
2024-01-06 19:12:06.917978,political_rally,9080.998591139265,0.2151222069139612,15.521224932593777,52.093926386870024,5,19,True,False,4441.681551460406,0.0,3455.127939107238,Medium
2024-01-06 19:15:00.000000,political_rally,8792.0,0.2218743890980367,17.48464445893524,51.17220529342827,5,19,True,False,4690.0,-1788.8032154512246,2901.196784548775,Medium
2024-01-06 19:16:22.645045,political_rally,3793.916077354333,0.8087865560966961,19.42589493978419,77.8602989855644,5,19,True,False,0.0,-0.0,0.0,Very High
2024-01-06 19:21:43.167863,political_rally,10651.225207401238,0.1095670394897085,29.618048299453918,61.232953343626455,5,19,True,False,2373.249151420954,0.0,541.4319149772921,Low
2024-01-06 19:24:32.150219,political_rally,15785.344185551778,0.27262554493226204,26.954227012052648,70.3271116293033,5,19,True,False,5338.573836534912,0.0,3294.392023387696,Medium
2024-01-06 19:27:06.917978,political_rally,13282.136415506176,0.07893218684099089,24.240707083756245,45.205391976983194,5,19,True,False,2494.4535775977074,0.0,550.8592332540225,Low
2024-01-06 19:30:00.000000,political_rally,11303.0,0.1001271413784195,24.04020027035104,62.19510623490527,5,19,True,False,2511.0,-1985.5782571087009,525.4217428912991,Low
2024-01-06 19:31:22.645045,political_rally,9294.077275535092,0.18082023998202246,14.199561265550589,51.98466209089565,5,19,True,False,4277.918866895816,0.0,2672.740085819575,Medium
2024-01-06 19:36:43.167863,political_rally,14108.946686019703,0.3316310899272513,28.29849193289073,83.21856471185272,5,19,True,False,3639.623985375174,0.0,2612.8911610586188,Medium
2024-01-06 19:39:32.150219,political_rally,15745.769730658363,0.6847068409141042,18.700490806490926,59.61603748393998,5,20,True,False,0.0,439.97094158353764,0.0,High
2024-01-06 19:42:06.917978,political_rally,16532.449685153628,0.25631747904552415,30.235071404522188,77.25715300961102,5,19,True,False,3966.1487320565034,0.0,3289.6156783603788,Medium
2024-01-06 19:45:00.000000,political_rally,15275.0,0.262480041724235,30.72148062919708,78.82380546902428,5,19,True,False,3972.0,-1219.4522406533354,2752.547759346665,Medium
2024-01-06 19:46:22.645045,political_rally,11452.84460708393,0.07941041271642585,27.734199541366607,65.94485466922715,5,19,True,False,2579.292625992102,0.0,463.39871525600773,Low
2024-01-06 19:51:43.167863,political_rally,15218.455295760361,0.8855800010430491,18.265037843973527,58.4222785314104,5,20,True,False,0.0,461.4128817721224,0.0,High
2024-01-06 19:57:06.917978,political_rally,13203.28428871877,0.6145914535795574,17.56528926029534,49.549908476887744,5,20,True,False,0.0,306.1979119831309,0.0,High
2024-01-06 20:00:00.000000,political_rally,14618.0,0.713043187168116,17.732967104722377,49.86171162931349,5,20,True,False,-657.0,392.808907694656,-264.19109230534406,High
2024-01-06 20:01:22.645045,political_rally,15741.446717653705,0.19927211181992005,32.018578329777974,81.98965023445695,5,19,True,False,3813.92885109767,0.0,2722.9489527872543,Medium
2024-01-06 20:06:43.167863,political_rally,15965.729030019329,0.44384633156673176,19.15681332861746,48.09936146016668,5,20,True,False,3387.9953658502964,0.0,1249.1073003551937,Medium
2024-01-06 20:09:32.150219,political_rally,16967.659124285754,0.5617944522452814,24.621761158467052,54.93794053478783,5,20,True,False,0.0,743.7654022959904,0.0,High
2024-01-06 20:12:06.917978,political_rally,17269.122797130898,0.4436394344303405,19.49901746962639,41.63203872896651,5,20,True,False,3386.739618856841,0.0,1173.9967445582818,Medium
2024-01-06 20:15:00.000000,political_rally,17975.0,0.4459324398624893,19.691815268177837,44.36072877007222,5,20,True,False,3357.0,-2159.8083979733296,1197.1916020266704,Medium
2024-01-06 20:16:22.645045,political_rally,13945.219698986388,0.5962989794751166,17.932385601929642,47.431922752549134,5,20,True,False,0.0,313.8157993043677,0.0,High
2024-01-06 20:21:43.167863,political_rally,18401.93923569247,0.7209997363857868,23.68047535685094,47.50725797586595,5,20,True,False,0.0,752.3898758332383,0.0,High
2024-01-06 20:24:32.150219,political_rally,20567.932241891853,0.8850226195699705,19.5493969134156,63.096537120629634,5,20,True,False,3106.102365236486,0.0,1142.0724460273989,Very High
2024-01-06 20:27:06.917978,political_rally,16628.67736146136,0.5496504241931017,27.947998739482383,47.85844531944956,5,20,True,False,0.0,697.0040485672731,0.0,High
2024-01-06 20:30:00.000000,political_rally,16861.0,0.6442833956459484,26.40161627146101,48.56911279511024,5,20,True,False,-1114.0,780.2771441519745,-333.72285584802546,High
2024-01-06 20:31:22.645045,political_rally,17274.116799566953,0.43030055724902166,16.821702321141412,41.33632648525551,5,20,True,False,3228.344859930073,0.0,974.6309409051458,Medium
2024-01-06 20:36:43.167863,political_rally,18918.811995897093,1.0,19.71790250816796,64.96580488153819,5,20,True,False,2595.268817784623,0.0,1168.5464517730243,Very High
2024-01-06 20:39:32.150219,political_rally,14603.770866546593,0.41975599886763226,33.48711725855021,77.15453722769472,5,21,True,False,0.0,2441.823551344736,0.0,Medium
2024-01-06 20:42:06.917978,political_rally,20990.886252912787,0.8251321650563012,21.30083975975886,59.02913074253334,5,20,True,False,3251.4468590609035,0.0,966.4582839554654,Very High
2024-01-06 20:45:00.000000,political_rally,19726.0,0.8786988022900863,19.98739937700153,58.62558460709975,5,20,True,False,2865.0,-1841.8619239891373,1023.1380760108628,Very High
2024-01-06 20:46:22.645045,political_rally,19287.22351206211,0.5831930651054185,29.40411226856895,47.31433233105919,5,20,True,False,0.0,656.9255590051345,0.0,High
2024-01-06 20:51:43.167863,political_rally,15632.97728417139,0.5964810513408525,30.63449610903188,58.612330697325596,5,21,True,False,0.0,2052.3243659040304,0.0,Medium
2024-01-06 20:54:32.150219,political_rally,15258.112325481372,0.778773815634365,11.737879424047481,71.17499005918995,5,21,True,False,990.2290117198305,0.0,329.7159818723687,Very High
2024-01-06 20:57:06.917978,political_rally,15717.276676241348,0.34961562183969475,33.89671829880728,56.267828585652815,5,21,True,False,0.0,2006.1982712110344,0.0,Medium
2024-01-06 21:00:00.000000,political_rally,14490.0,0.4265374728078011,29.409368071271743,65.1498226021904,5,21,True,False,-5236.0,2420.865049852519,-2815.134950147481,Medium
2024-01-06 21:01:22.645045,political_rally,21092.75477326063,0.7259733943100912,20.60003688651342,59.4476653870218,5,20,True,False,3198.505232750792,0.0,762.6615177282234,Very High
2024-01-06 21:06:43.167863,political_rally,16599.05922293472,0.9066099778597112,12.99732945132426,72.6857967501469,5,21,True,False,856.8384425374045,0.0,331.67540554141027,Very High
2024-01-06 21:09:32.150219,political_rally,17160.289216590627,0.9595756875840528,31.58281124472988,57.77164673721176,5,21,True,False,1389.4026979628359,0.0,409.4161521008467,Very High
2024-01-06 21:12:06.917978,political_rally,15558.407075221328,0.8092593090707707,11.583219624773742,76.97802578662674,5,21,True,False,968.5731483707245,0.0,304.77797005425765,Very High
2024-01-06 21:15:00.000000,political_rally,15404.0,0.8144326216258031,11.995796169494062,77.98948682305763,5,21,True,False,914.0,-614.2724724463769,299.7275275536231,Very High
2024-01-06 21:16:22.645045,political_rally,13697.092176884487,0.3420507196741046,21.829781558736663,68.1798566037031,5,21,True,False,0.0,2439.3501425828044,0.0,Medium
2024-01-06 21:21:43.167863,political_rally,13656.89510731087,0.9312834624216726,42.12835967238269,47.066035040042124,5,21,True,False,926.3527228313654,0.0,378.28163626773625,Very High
2024-01-06 21:24:32.150219,political_rally,15970.348302224478,0.16777637939962703,31.325959077458702,80.27429689490567,5,21,True,False,0.0,699.5153065750012,0.0,Low
2024-01-06 21:27:06.917978,political_rally,17198.65107874013,0.7769872227328851,34.77509762634125,37.362614191997984,5,21,True,False,1100.2922982418854,0.0,405.3425297698367,Very High
2024-01-06 21:30:00.000000,political_rally,16493.0,0.8725195890909089,33.88809911876446,44.888982935813615,5,21,True,False,1089.0,-668.2736050990816,420.7263949009184,Very High
2024-01-06 21:31:22.645045,political_rally,16485.76285831578,0.6990502730901718,11.21993823468552,79.59242464512319,5,21,True,False,996.4092738312846,0.0,287.1026805390148,Very High
2024-01-06 21:36:43.167863,political_rally,15461.576914981839,0.14758367342352688,30.13437982032914,85.60321610653897,5,21,True,False,0.0,748.4288843473882,0.0,Low
2024-01-06 21:39:32.150219,political_rally,11214.981604142104,0.6208505305646118,15.40527981960246,62.55116190929022,5,22,True,False,0.0,2854.727106025276,0.0,High
2024-01-06 21:42:06.917978,political_rally,16737.472604012266,0.14349264137523832,33.146670622101105,89.98011629809398,5,21,True,False,0.0,811.9251487183727,0.0,Low
2024-01-06 21:45:00.000000,political_rally,15256.0,0.1655731340317784,30.163397655370183,78.73298136571192,5,21,True,False,-1237.0,736.1843538865244,-500.8156461134756,Low
2024-01-06 21:46:22.645045,political_rally,16356.939916755631,0.6042745869497503,33.46197153450141,43.90816655768273,5,21,True,False,1145.2364713852412,0.0,413.04838241647946,Very High
2024-01-06 21:51:43.167863,political_rally,12613.18353399366,0.6324665531897581,17.14849426748631,52.677203652572196,5,22,True,False,0.0,2569.872748554485,0.0,High
2024-01-06 21:54:32.150219,political_rally,7699.561151019095,0.5172833703411691,21.56205649874423,68.15827189511387,5,22,True,False,0.0,2559.3161212969917,0.0,Medium
2024-01-06 21:57:06.917978,political_rally,12017.871396150756,0.5587242659211954,16.261137586275495,74.79277718074638,5,22,True,False,0.0,2401.777508328198,0.0,High
2024-01-06 22:00:00.000000,political_rally,12082.0,0.5763519819621292,15.679260060670355,64.23584758441848,5,22,True,False,-3174.0,2404.69871066177,-769.3012893382302,High
2024-01-06 22:01:22.645045,political_rally,14011.074896119333,0.13200783690180773,29.494075100222812,83.20885254152417,5,21,True,False,0.0,769.4723631947128,0.0,Low
2024-01-06 22:06:43.167863,political_rally,9441.639602333365,0.34323734801462186,22.122223971270856,68.53992201570641,5,22,True,False,0.0,2818.324330374113,0.0,Medium
2024-01-06 22:09:32.150219,political_rally,5359.109212472994,0.8312047173582799,24.171880598830423,59.09307215820704,5,22,True,False,0.0,1137.8907470197576,0.0,Very High
2024-01-06 22:12:06.917978,political_rally,6744.549380983681,0.3861441431596377,24.222686851791924,66.11095998864324,5,22,True,False,0.0,2636.8134324926755,0.0,Medium
2024-01-06 22:15:00.000000,political_rally,7847.0,0.4390225991449953,23.451142909721284,65.43407996215974,5,22,True,False,-4235.0,2566.363280192219,-1668.636719807781,Medium
2024-01-06 22:16:22.645045,political_rally,12733.2030270458,0.5361047246766223,14.559131401756872,66.17262158274525,5,22,True,False,0.0,2748.9160556654133,0.0,High
2024-01-06 22:21:43.167863,political_rally,5227.768985105103,0.9130301642429022,23.437213171654975,68.33535183260278,5,22,True,False,0.0,1252.0236816037811,0.0,Very High
2024-01-06 22:27:06.917978,political_rally,4658.137290041286,0.8029091276486106,26.359670477845338,71.0468385059752,5,22,True,False,0.0,1129.0870802102725,0.0,Very High
2024-01-06 22:30:00.000000,political_rally,4931.0,0.8533310352579794,25.58582567343497,64.5630273056831,5,22,True,False,-2916.0,1269.4859605183908,-1646.5140394816092,Very High
2024-01-06 22:31:22.645045,political_rally,8056.790873502113,0.37109262660572906,20.52455943060369,64.81378168307464,5,22,True,False,0.0,2260.6027771967956,0.0,Medium
2024-01-06 22:46:22.645045,political_rally,5311.597107325538,0.6832028882204866,28.466072528313394,61.42453282253118,5,22,True,False,0.0,1453.2494217551118,0.0,Very High
2024-01-13 19:39:32.150219,festival,6601.760840240188,0.570303733631574,22.414838088149374,45.97660959250126,5,20,True,False,0.0,-0.0,0.0,High
2024-01-13 19:51:43.167863,festival,6631.747563794908,0.7087923683217574,26.360812264591132,59.19852590985043,5,20,True,False,0.0,-0.0,0.0,High
2024-01-13 19:54:32.150219,festival,9755.043046927009,0.6540507079719345,28.36950487656017,74.92992176073851,5,20,True,False,2629.3639121697693,0.0,1562.2513238144584,High
2024-01-13 19:57:06.917978,festival,6519.5590881291855,0.4451192451551034,19.74999724669599,76.34319836886685,5,20,True,False,0.0,-0.0,0.0,High
2024-01-13 20:00:00.000000,festival,6905.0,0.5954974333802175,22.44000749293324,56.74725423558743,5,20,True,False,0.0,-0.0,0.0,High
2024-01-13 20:06:43.167863,festival,9775.088884101546,0.6473632099742018,29.819007131159097,72.07063434019231,5,20,True,False,2328.575995218455,0.0,1653.6644737477575,High
2024-01-13 20:09:32.150219,festival,10802.285025373456,0.3823350345401431,26.40927207582392,43.49054543411755,5,20,True,False,1876.8766225297625,0.0,596.3058201313431,Medium
2024-01-13 20:12:06.917978,festival,9749.451092957317,0.588068479927237,25.274512533210384,87.99099051024601,5,20,True,False,2490.809474416419,0.0,1838.1827597379643,High
2024-01-13 20:15:00.000000,festival,9468.0,0.6350906894463317,28.45156934902253,76.06126381377236,5,20,True,False,2563.0,-1008.8335671003464,1554.1664328996535,High
2024-01-13 20:16:22.645045,festival,6672.957152475492,0.548653948980257,20.01993552835352,60.215478021784506,5,20,True,False,0.0,-0.0,0.0,High
2024-01-13 20:21:43.167863,festival,10606.74667479738,0.3547511511981687,26.570163685873702,48.51359046366767,5,20,True,False,1873.9391578809466,0.0,580.0381435801875,Medium
2024-01-13 20:24:32.150219,festival,14421.281976979892,0.48094044314342516,25.33339763984343,52.61096794664585,5,20,True,False,4960.23922212726,0.0,1246.5741519872686,High
2024-01-13 20:27:06.917978,festival,11556.378456119544,0.3533651443143859,23.76215622924813,41.853701505462865,5,20,True,False,1759.0918903937786,0.0,514.8536393274337,Medium
2024-01-13 20:30:00.000000,festival,11339.0,0.4065815821261124,24.61111376991109,49.45651553316264,5,20,True,False,1871.0,-1317.0025681325096,553.9974318674904,Medium
2024-01-13 20:36:43.167863,festival,20029.577673784217,0.47440401088816,33.53720337414198,44.001346797350905,5,20,True,False,5888.067197852691,0.0,1167.153513768802,High
2024-01-13 20:39:32.150219,festival,15551.02579904927,0.4933793607235939,29.333548135472565,41.31469281111163,5,21,True,False,2507.022045781881,0.0,1531.840099050026,High
2024-01-13 20:42:06.917978,festival,17937.851560149567,0.5309074693180584,30.121640573203432,51.96817796312992,5,20,True,False,4917.037800261721,0.0,1352.3464696930555,High
2024-01-13 20:45:00.000000,festival,16363.0,0.5340258473182672,28.116048810711884,55.34685105230176,5,20,True,False,5024.0,-3902.126040634659,1121.8739593653409,High
2024-01-13 20:51:43.167863,festival,20313.765907416935,0.5594823584840365,25.59934696696311,36.47361746724872,5,21,True,False,2494.589772786608,0.0,1673.2174413588725,High
2024-01-13 20:54:32.150219,festival,22892.678970165915,0.14921137824866804,28.436572907082493,97.07854321554616,5,21,True,False,7638.47252406288,0.0,4089.610126915966,Low
2024-01-13 20:57:06.917978,festival,17913.20828614528,0.4459477019140567,29.073113838914768,43.09147667449527,5,21,True,False,2278.4695389695107,0.0,1707.9719557611752,High
2024-01-13 21:00:00.000000,festival,18852.0,0.5175973368342482,29.046652772300977,41.89488436583032,5,21,True,False,2489.0,-798.1688127970399,1690.83118720296,High
2024-01-13 21:06:43.167863,festival,24732.38630811455,0.15491409523414187,35.922960762386765,76.40089439551203,5,21,True,False,6658.192650527417,0.0,4068.565833030668,Low
2024-01-13 21:09:32.150219,festival,24491.681422878482,0.3648539256563079,27.31400106080017,46.07316370133817,5,21,True,False,3541.817648457004,0.0,1552.1066036871186,Medium
2024-01-13 21:12:06.917978,festival,26865.98366057743,0.1238574905016244,27.180634053313636,77.40753492194627,5,21,True,False,6284.618678676979,0.0,4539.508939893038,Low
2024-01-13 21:15:00.000000,festival,25205.0,0.1349751704217326,27.839830645334565,78.15667968840279,5,21,True,False,6353.0,-2137.8429947447544,4215.157005255245,Low
2024-01-13 21:16:22.645045,festival,18400.84097567028,0.499031352782989,29.38189281956557,45.50636061698958,5,21,True,False,2486.2138029778007,0.0,1596.568491549986,High
2024-01-13 21:21:43.167863,festival,32801.34748068687,0.3230650585828582,27.777690523775853,44.600790654837624,5,21,True,False,3300.6027477781026,0.0,1951.8754237429496,Medium
2024-01-13 21:24:32.150219,festival,38858.30774422374,0.4468729913966258,22.58924140452926,76.63245746075175,5,21,True,False,6711.068525536337,0.0,4754.71718670475,Medium
2024-01-13 21:27:06.917978,festival,33301.54945343268,0.26548876093565527,26.37679210642728,46.90415840758769,5,21,True,False,3419.940427317838,0.0,2000.3680473570314,Medium
2024-01-13 21:30:00.000000,festival,28630.0,0.3543492035855456,27.219025604376828,41.80635759263242,5,21,True,False,3425.0,-1477.1115578523352,1947.8884421476648,Medium
2024-01-13 21:31:22.645045,festival,22984.417420413916,0.11930519779946863,28.71177329620145,65.55668096865907,5,21,True,False,6812.524913388819,0.0,3867.100455935167,Low
2024-01-13 21:36:43.167863,festival,37615.798896381515,0.5317073561813369,20.53491594065065,74.85432393575842,5,21,True,False,7644.5183204202385,0.0,5064.731926804438,Medium
2024-01-13 21:39:32.150219,festival,38446.77529617661,0.8423233735113497,26.355586494681308,51.38116985817139,5,22,True,False,0.0,264.2707859151815,0.0,Very High
2024-01-13 21:42:06.917978,festival,37899.53850058384,0.4066597575206734,24.77091079995483,73.08008221317624,5,21,True,False,7107.728062108264,0.0,5023.445598774999,Medium
2024-01-13 21:45:00.000000,festival,35509.0,0.4674805539178026,22.17658522685854,66.85869085719418,5,21,True,False,6879.0,-2109.044672267802,4769.9553277321975,Medium
2024-01-13 21:46:22.645045,festival,28826.8568000527,0.29928411365451946,27.957962518217,39.102505803835136,5,21,True,False,3461.563195120562,0.0,2319.329249554193,Medium
2024-01-13 21:54:32.150219,festival,28776.100174688905,0.3870417457813693,22.209897512623467,67.25574667243384,5,22,True,False,0.0,2399.2971025177885,0.0,Medium
2024-01-13 21:57:06.917978,festival,32976.65809956869,0.7609069673699316,25.93928046287751,76.25928594097317,5,22,True,False,0.0,341.01332565624364,0.0,Very High
2024-01-13 22:00:00.000000,festival,35036.0,0.8249662040817612,25.28720671407384,67.61640879971962,5,22,True,False,-473.0,322.2322710066539,-150.7677289933461,Very High
2024-01-13 22:01:22.645045,festival,36565.541257714714,0.3986532191920971,22.69621856224158,53.63148173812768,5,21,True,False,7550.130209172509,0.0,5620.033205527856,Medium
2024-01-13 22:06:43.167863,festival,23423.477556168007,0.33017366312228896,20.623116900131777,65.11048717229976,5,22,True,False,0.0,2640.6807093890025,0.0,Medium
2024-01-13 22:09:32.150219,festival,35989.3620620316,0.7467013347407687,26.854341701929716,76.14962523697109,5,22,True,False,3574.9703865125125,0.0,2229.1371401377614,High
2024-01-13 22:12:06.917978,festival,31576.482473605425,0.3302369902841047,21.95863554793976,56.237137358804354,5,22,True,False,0.0,2180.318841770937,0.0,Medium
2024-01-13 22:15:00.000000,festival,29661.0,0.3752397056756865,21.954796781416555,59.08309625648749,5,22,True,False,-5375.0,2389.7475754656134,-2985.2524245343866,Medium
2024-01-13 22:16:22.645045,festival,34033.98187060223,0.6900687355825422,25.010510256264876,74.95416354438463,5,22,True,False,0.0,318.14238034977603,0.0,Very High
2024-01-13 22:21:43.167863,festival,31354.55317421146,0.9071727990144622,25.26367062533359,74.59229298008555,5,22,True,False,4203.591995064641,0.0,2553.996663895723,High
2024-01-13 22:24:32.150219,festival,38166.24371452079,0.2682205960678138,28.717429264427775,53.527407895819074,5,22,True,False,1854.108367413196,0.0,796.0236945208242,Medium
2024-01-13 22:27:06.917978,festival,37118.4067174769,0.578653144594751,26.871877543934627,73.21452990654703,5,22,True,False,5171.415691479347,0.0,2509.5218430766135,High
2024-01-13 22:30:00.000000,festival,34422.0,0.7523913017671443,26.328328173986808,72.7150796601793,5,22,True,False,4761.0,-2171.329693373781,2589.6703066262185,High
